Date,Open,High,Low,Close,Adj Close,Volume
2008-05-15,0.646500,0.648170,0.643290,0.647210,0.647210,0
2008-05-16,0.647150,0.647630,0.641190,0.641190,0.641190,0
2008-05-19,0.641720,0.645490,0.639800,0.644000,0.644000,0
2008-05-20,0.643920,0.644730,0.637840,0.638810,0.638810,0
2008-05-21,0.639220,0.639390,0.632950,0.633390,0.633390,0
2008-05-22,0.633430,0.637020,0.632560,0.635650,0.635650,0
2008-05-23,0.635650,0.636740,0.633190,0.633510,0.633510,0
2008-05-26,0.634180,0.635130,0.633190,0.633740,0.633740,0
2008-05-27,0.633790,0.637880,0.632190,0.637310,0.637310,0
2008-05-28,0.637240,0.640360,0.634680,0.638730,0.638730,0
2008-05-29,0.638890,0.645580,0.638410,0.644410,0.644410,0
2008-05-30,0.644500,0.646500,0.642330,0.643460,0.643460,0
2008-06-02,0.642510,0.645240,0.642140,0.643250,0.643250,0
2008-06-03,0.643250,0.648340,0.639940,0.647240,0.647240,0
2008-06-04,0.647220,0.648380,0.646040,0.647980,0.647980,0
2008-06-05,0.647920,0.650240,0.641030,0.641480,0.641480,0
2008-06-06,0.641400,0.641970,0.633470,0.633510,0.633510,0
2008-06-09,0.633310,0.640080,0.631230,0.639240,0.639240,0
2008-06-10,0.639100,0.647370,0.638770,0.646660,0.646660,0
2008-06-11,0.646620,0.646910,0.641770,0.642760,0.642760,0
2008-06-12,0.642920,0.649790,0.642430,0.646790,0.646790,0
2008-06-13,0.647170,0.652950,0.646710,0.650660,0.650660,0
2008-06-16,0.649700,0.651340,0.644450,0.646250,0.646250,0
2008-06-17,0.646250,0.646630,0.643130,0.644250,0.644250,0
2008-06-18,0.644330,0.646450,0.643500,0.643580,0.643580,0
2008-06-19,0.643540,0.646450,0.641570,0.644750,0.644750,0
2008-06-20,0.644750,0.645370,0.638900,0.639880,0.639880,0
2008-06-23,0.641070,0.646250,0.639980,0.644210,0.644210,0
2008-06-24,0.644080,0.645290,0.640200,0.642260,0.642260,0
2008-06-25,0.642250,0.643420,0.637510,0.638000,0.638000,0
2008-06-26,0.637960,0.639300,0.634280,0.634800,0.634800,0
2008-06-27,0.634900,0.635890,0.632950,0.634800,0.634800,0
2008-06-30,0.633150,0.635530,0.631510,0.634920,0.634920,0
2008-07-01,null,null,null,null,null,null
2008-07-02,0.633230,0.633590,0.629250,0.629800,0.629800,0
2008-07-03,0.629720,0.637550,0.628730,0.636940,0.636940,0
2008-07-04,0.637020,0.638200,0.635890,0.636380,0.636380,0
2008-07-07,0.636740,0.640370,0.634960,0.636130,0.636130,0
2008-07-08,0.648590,0.653000,0.645080,0.652150,0.652150,0
2008-07-09,0.638260,0.638820,0.634960,0.635490,0.635490,0
2008-07-10,0.635530,0.637110,0.632990,0.633510,0.633510,0
2008-07-11,0.633430,0.634200,0.627000,0.627000,0.627000,0
2008-07-14,0.628340,0.631070,0.627620,0.629290,0.629290,0
2008-07-15,0.629340,0.629960,0.623900,0.628970,0.628970,0
2008-07-16,0.628920,0.632670,0.627120,0.632030,0.632030,0
2008-07-17,0.632070,0.633210,0.629250,0.630680,0.630680,0
2008-07-18,0.630760,0.632430,0.629640,0.630760,0.630760,0
2008-07-21,0.631550,0.631630,0.627710,0.628380,0.628380,0
2008-07-22,0.628410,0.634200,0.627270,0.633230,0.633230,0
2008-07-23,0.633180,0.638040,0.632990,0.637250,0.637250,0
2008-07-24,0.637230,0.639550,0.636490,0.637400,0.637400,0
2008-07-25,0.637390,0.638370,0.634880,0.638040,0.638040,0
2008-07-28,0.637020,0.637470,0.634320,0.635270,0.635270,0
2008-07-29,0.635320,0.642790,0.634600,0.641400,0.641400,0
2008-07-30,0.641480,0.644080,0.640480,0.642110,0.642110,0
2008-07-31,0.642120,0.642180,0.637060,0.641310,0.641310,0
2008-08-01,null,null,null,null,null,null
2008-08-04,null,null,null,null,null,null
2008-08-05,null,null,null,null,null,null
2008-08-06,null,null,null,null,null,null
2008-08-07,null,null,null,null,null,null
2008-08-08,0.652140,0.666670,0.652060,0.664500,0.664500,0
2008-08-11,null,null,null,null,null,null
2008-08-12,null,null,null,null,null,null
2008-08-13,null,null,null,null,null,null
2008-08-14,null,null,null,null,null,null
2008-08-15,null,null,null,null,null,null
2008-08-18,null,null,null,null,null,null
2008-08-19,null,null,null,null,null,null
2008-08-20,null,null,null,null,null,null
2008-08-21,null,null,null,null,null,null
2008-08-22,null,null,null,null,null,null
2008-08-25,null,null,null,null,null,null
2008-08-26,0.684040,0.685970,0.681150,0.682690,0.682690,0
2008-08-27,0.682690,0.682970,0.676960,0.679080,0.679080,0
2008-08-28,0.679210,0.681150,0.675310,0.679620,0.679620,0
2008-08-29,0.679720,0.682780,0.677330,0.681620,0.681620,0
2008-09-01,0.680610,0.686580,0.680130,0.686110,0.686110,0
2008-09-02,0.685970,0.690890,0.685120,0.688900,0.688900,0
2008-09-03,0.688800,0.694990,0.688150,0.690320,0.690320,0
2008-09-04,0.690300,0.702890,0.687760,0.701020,0.701020,0
2008-09-05,0.701260,0.704080,0.697500,0.700530,0.700530,0
2008-09-08,0.664500,0.664890,0.664450,0.664450,0.664450,0
2008-09-09,0.706610,0.711490,0.702990,0.706790,0.706790,0
2008-09-10,0.706710,0.716330,0.705620,0.715100,0.715100,0
2008-09-11,0.715150,0.719580,0.712300,0.714490,0.714490,0
2008-09-12,0.714390,0.715410,0.702250,0.702250,0.702250,0
2008-09-15,0.699030,0.709170,0.690890,0.700820,0.700820,0
2008-09-16,0.701070,0.709770,0.700470,0.707460,0.707460,0
2008-09-17,0.707460,0.708900,0.695410,0.697870,0.697870,0
2008-09-18,0.697930,0.699790,0.688370,0.699060,0.699060,0
2008-09-19,0.699060,0.706210,0.689800,0.693580,0.693580,0
2008-09-22,0.691900,0.691900,0.673080,0.675860,0.675860,0
2008-09-23,0.675860,0.683620,0.674480,0.680600,0.680600,0
2008-09-24,0.680690,0.684320,0.678420,0.683380,0.683380,0
2008-09-25,0.683340,0.685680,0.677280,0.682970,0.682970,0
2008-09-26,0.682920,0.686670,0.681240,0.684980,0.684980,0
2008-09-29,0.687380,0.698810,0.686800,0.694770,0.694770,0
2008-09-30,0.694730,0.713220,0.693580,0.709400,0.709400,0
2008-10-01,0.709070,0.714950,0.705700,0.713460,0.713460,0
2008-10-02,0.713220,0.726640,0.713220,0.724220,0.724220,0
2008-10-03,0.724320,0.728860,0.719590,0.725430,0.725430,0
2008-10-06,0.732590,0.743320,0.731310,0.740470,0.740470,0
2008-10-07,0.740190,0.741340,0.728330,0.735940,0.735940,0
2008-10-08,0.664450,0.670510,0.664450,0.668580,0.668580,0
2008-10-09,0.733730,0.736150,0.725490,0.735400,0.735400,0
2008-10-10,0.735290,0.752840,0.733360,0.746380,0.746380,0
2008-10-13,0.734320,0.742850,0.731310,0.734110,0.734110,0
2008-10-14,0.734110,0.734530,0.726690,0.734320,0.734320,0
2008-10-15,0.734480,0.744600,0.730900,0.743830,0.743830,0
2008-10-16,0.743880,0.748620,0.738990,0.741290,0.741290,0
2008-10-17,0.741290,0.746660,0.739920,0.744990,0.744990,0
2008-10-20,0.745990,0.752330,0.739270,0.751130,0.751130,0
2008-10-21,0.751090,0.766110,0.748950,0.765630,0.765630,0
2008-10-22,0.765730,0.781800,0.765230,0.780230,0.780230,0
2008-10-23,0.780310,0.785300,0.769350,0.772500,0.772500,0
2008-10-24,0.772730,0.799680,0.772730,0.791770,0.791770,0
2008-10-27,0.791260,0.809520,0.789760,0.802270,0.802270,0
2008-10-28,0.802030,0.810180,0.779420,0.780700,0.780700,0
2008-10-29,0.780340,0.791390,0.770560,0.771650,0.771650,0
2008-10-30,0.771600,0.780090,0.753810,0.777120,0.777120,0
2008-10-31,0.776400,0.788640,0.776400,0.787280,0.787280,0
2008-11-03,0.782780,0.794790,0.775530,0.792520,0.792520,0
2008-11-04,0.792380,0.798070,0.766520,0.770180,0.770180,0
2008-11-05,0.770120,0.780650,0.763180,0.774110,0.774110,0
2008-11-06,0.774340,0.788640,0.773570,0.787710,0.787710,0
2008-11-07,0.787840,0.790010,0.778370,0.786530,0.786530,0
2008-11-10,0.779740,0.785790,0.773630,0.784440,0.784440,0
2008-11-11,0.784430,0.800830,0.781410,0.798980,0.798980,0
2008-11-12,0.798340,0.803680,0.791770,0.802630,0.802630,0
2008-11-13,0.802120,0.806390,0.779180,0.781940,0.781940,0
2008-11-14,0.781980,0.794280,0.781370,0.793840,0.793840,0
2008-11-17,0.798150,0.798850,0.785020,0.790890,0.790890,0
2008-11-18,0.790800,0.795420,0.787960,0.791330,0.791330,0
2008-11-19,0.791510,0.801280,0.781360,0.799660,0.799660,0
2008-11-20,0.799790,0.804250,0.794660,0.803920,0.803920,0
2008-11-21,0.803790,0.804050,0.791400,0.794220,0.794220,0
2008-11-24,0.791290,0.795430,0.771840,0.774130,0.774130,0
2008-11-25,0.774230,0.780520,0.764870,0.767220,0.767220,0
2008-11-26,0.767220,0.779730,0.767220,0.775240,0.775240,0
2008-11-27,0.775420,0.777300,0.771780,0.775490,0.775490,0
2008-11-28,0.775430,0.790250,0.772140,0.787530,0.787530,0
2008-12-01,0.788950,0.794530,0.787300,0.793710,0.793710,0
2008-12-02,0.793780,0.795530,0.783620,0.786580,0.786580,0
2008-12-03,0.786830,0.792960,0.784930,0.786910,0.786910,0
2008-12-04,0.787150,0.795990,0.778690,0.782840,0.782840,0
2008-12-05,0.782660,0.791260,0.781740,0.786350,0.786350,0
2008-12-08,0.671190,0.674850,0.668270,0.670330,0.670330,0
2008-12-09,0.774350,0.780700,0.769470,0.773630,0.773630,0
2008-12-10,0.773550,0.774710,0.766170,0.768400,0.768400,0
2008-12-11,0.768290,0.768720,0.746550,0.750190,0.750190,0
2008-12-12,0.750230,0.754410,0.745720,0.748840,0.748840,0
2008-12-15,0.744050,0.744270,0.728760,0.730140,0.730140,0
2008-12-16,0.730130,0.733300,0.707560,0.711140,0.711140,0
2008-12-17,0.711040,0.713120,0.693090,0.694040,0.694040,0
2008-12-18,0.694110,0.703680,0.681200,0.699640,0.699640,0
2008-12-19,0.699690,0.723070,0.698960,0.718080,0.718080,0
2008-12-22,0.715310,0.718600,0.708520,0.716380,0.716380,0
2008-12-23,0.716440,0.718440,0.713270,0.717470,0.717470,0
2008-12-24,0.717310,0.717410,0.713370,0.713830,0.713830,0
2008-12-25,0.713930,0.715100,0.707210,0.713520,0.713520,0
2008-12-26,0.713470,0.714550,0.708570,0.712910,0.712910,0
2008-12-29,0.708920,0.718130,0.696380,0.712300,0.712300,0
2008-12-30,0.712480,0.714180,0.703230,0.707210,0.707210,0
2008-12-31,0.707410,0.721760,0.706960,0.715310,0.715310,0
2009-01-01,0.715310,0.716590,0.711540,0.714340,0.714340,0
2009-01-02,0.714150,0.722390,0.713110,0.718240,0.718240,0
2009-01-05,0.716440,0.737680,0.716440,0.732820,0.732820,0
2009-01-06,0.733580,0.750860,0.733580,0.740190,0.740190,0
2009-01-07,0.740770,0.744200,0.727700,0.734700,0.734700,0
2009-01-08,0.734570,0.738660,0.725460,0.729980,0.729980,0
2009-01-09,0.729940,0.745210,0.728610,0.743220,0.743220,0
2009-01-12,0.744770,0.751600,0.743830,0.748500,0.748500,0
2009-01-13,0.748500,0.760050,0.748500,0.757460,0.757460,0
2009-01-14,0.757170,0.763240,0.750360,0.756600,0.756600,0
2009-01-15,0.757290,0.766690,0.755860,0.759990,0.759990,0
2009-01-16,0.759760,0.760460,0.749970,0.752330,0.752330,0
2009-01-19,0.748620,0.765600,0.747590,0.763710,0.763710,0
2009-01-20,0.763480,0.777960,0.763400,0.776100,0.776100,0
2009-01-21,0.776040,0.778150,0.765080,0.768930,0.768930,0
2009-01-22,0.769880,0.773990,0.764940,0.768830,0.768830,0
2009-01-23,0.768850,0.782720,0.768330,0.771310,0.771310,0
2009-01-26,0.775070,0.777240,0.755630,0.758040,0.758040,0
2009-01-27,0.758240,0.761560,0.751030,0.756660,0.756660,0
2009-01-28,0.756420,0.762890,0.751200,0.760270,0.760270,0
2009-01-29,0.760400,0.773870,0.759370,0.772920,0.772920,0
2009-01-30,0.772860,0.782350,0.772860,0.779000,0.779000,0
2009-02-02,0.784070,0.786780,0.775610,0.780340,0.780340,0
2009-02-03,0.780520,0.780930,0.766220,0.768470,0.768470,0
2009-02-04,0.768400,0.779850,0.765270,0.777870,0.777870,0
2009-02-05,0.777790,0.782780,0.775310,0.781790,0.781790,0
2009-02-06,0.781840,0.783880,0.769950,0.773570,0.773570,0
2009-02-09,0.771550,0.776040,0.764290,0.771660,0.771660,0
2009-02-10,0.771130,0.780460,0.766280,0.774350,0.774350,0
2009-02-11,0.774110,0.778890,0.769780,0.777120,0.777120,0
2009-02-12,0.777240,0.785480,0.772930,0.775740,0.775740,0
2009-02-13,0.776040,0.779670,0.772680,0.777240,0.777240,0
2009-02-16,0.781620,0.785420,0.780030,0.781310,0.781310,0
2009-02-17,0.781640,0.795800,0.781640,0.794790,0.794790,0
2009-02-18,0.793900,0.798610,0.791510,0.795610,0.795610,0
2009-02-19,0.795760,0.796110,0.784010,0.789950,0.789950,0
2009-02-20,0.789930,0.795920,0.773220,0.773220,0.773220,0
2009-02-23,0.781800,0.787720,0.770120,0.788760,0.788760,0
2009-02-24,0.788950,0.789330,0.776580,0.776760,0.776760,0
2009-02-25,0.777240,0.787650,0.775430,0.785900,0.785900,0
2009-02-26,0.786170,0.787710,0.780880,0.786130,0.786130,0
2009-02-27,0.786100,0.792770,0.784380,0.788710,0.788710,0
2009-03-02,0.793760,0.797070,0.792020,0.795920,0.795920,0
2009-03-03,0.796050,0.798080,0.789130,0.797970,0.797970,0
2009-03-04,0.797960,0.801990,0.789640,0.791260,0.791260,0
2009-03-05,0.791790,0.800960,0.791260,0.797020,0.797020,0
2009-03-06,0.796940,0.797070,0.784870,0.791260,0.791260,0
2009-03-09,0.786350,0.796180,0.785920,0.792220,0.792220,0
2009-03-10,0.792270,0.792270,0.780150,0.786370,0.786370,0
2009-03-11,0.786450,0.791640,0.777420,0.780840,0.780840,0
2009-03-12,0.780870,0.785180,0.772680,0.775260,0.775260,0
2009-03-13,0.775190,0.776940,0.771940,0.773400,0.773400,0
2009-03-16,0.776020,0.776880,0.765290,0.770650,0.770650,0
2009-03-17,0.771020,0.773040,0.766870,0.767270,0.767270,0
2009-03-18,0.767220,0.769650,0.739100,0.741620,0.741620,0
2009-03-19,0.741340,0.744930,0.728230,0.731960,0.731960,0
